Data de apontamento,Horas apontadas,Código do colaborador,Card
2025-06-15,2,EGC2,111880
2025-06-15,5,EGC2,110256
2025-06-16,5,EGC2,121160
2025-06-17,5,EGC2,100906
2025-06-17,5,EGC2,110836
2025-06-17,2,EGC2,119210
2025-06-18,3,EGC2,116094
2025-06-19,4,EGC2,124877
2025-06-19,1,EGC2,100986
2025-06-20,2,EGC2,100086
2025-06-21,5,EGC2,115297
2025-06-21,4,EGC2,118320
2025-06-21,2,EGC2,122557
2025-06-22,4,EGC2,106030
2025-06-23,5,EGC2,112110
2025-06-23,2,EGC2,122749
2025-06-23,4,EGC2,112554
2025-06-24,1,EGC2,109055
2025-06-24,4,EGC2,124683
2025-06-25,3,EGC2,107406
2025-06-25,3,EGC2,121903
2025-06-25,6,EGC2,104112
2025-06-26,1,EGC2,113254
2025-06-26,3,EGC2,109218
2025-06-26,1,EGC2,111881
2025-06-26,1,EGC2,112287
2025-06-27,8,EGC2,107324
2025-06-27,2,EGC2,114399
2025-06-27,5,EGC2,119796
2025-06-27,5,EGC2,110931
2025-06-28,2,EGC2,106517
2025-06-28,2,EGC2,102056
2025-06-29,1,EGC2,110729
2025-06-30,1,EGC2,108051
2025-06-30,6,EGC2,112378
2025-07-01,6,EGC2,107773
2025-07-01,4,EGC2,108784
2025-07-01,5,EGC2,115284
2025-07-02,7,EGC2,109552
2025-07-03,8,EGC2,120190
2025-07-04,5,EGC2,101154
2025-07-05,6,EGC2,120948
2025-07-06,2,EGC2,114885
2025-07-07,8,EGC2,109914
2025-07-07,5,EGC2,118338
2025-07-07,2,EGC2,115073
2025-07-08,1,EGC2,119863
2025-07-08,2,EGC2,107000
2025-07-08,2,EGC2,120913
2025-07-09,6,EGC2,120857
2025-07-09,3,EGC2,120450
2025-07-09,3,EGC2,115349
2025-07-10,1,EGC2,123882
2025-07-10,4,EGC2,112268
2025-07-10,6,EGC2,107049
2025-07-11,4,EGC2,109610
2025-07-11,3,EGC2,106872
2025-07-11,3,EGC2,104222
2025-07-11,2,EGC2,112985
2025-07-12,2,EGC2,104902
2025-07-13,3,EGC2,112395
2025-07-13,3,EGC2,111139
2025-07-13,8,EGC2,114132
2025-07-14,6,EGC2,119591
2025-07-15,5,EGC2,106969
2025-07-15,8,EGC2,108202
2025-07-15,4,EGC2,104631
2025-07-16,7,EGC2,101004
2025-07-17,4,EGC2,105797
2025-07-17,7,EGC2,106502
2025-07-17,7,EGC2,124892
2025-07-18,1,EGC2,119644
2025-07-18,1,EGC2,113465
2025-07-18,4,EGC2,107391
2025-07-19,4,EGC2,118096
2025-07-20,6,EGC2,122787
2025-07-21,4,EGC2,107796
2025-07-21,4,EGC2,105155
2025-07-21,2,EGC2,115238
2025-07-22,1,EGC2,107833
2025-07-22,1,EGC2,121556
2025-07-22,3,EGC2,118441
2025-07-23,1,EGC2,115328
2025-07-23,2,EGC2,121888
2025-07-24,2,EGC2,113081
2025-07-25,8,EGC2,104202
2025-07-26,1,EGC2,120310
2025-07-26,4,EGC2,114652
2025-07-26,2,EGC2,116274
2025-07-26,3,EGC2,107027
2025-07-27,2,EGC2,122554
2025-07-27,5,EGC2,103674
2025-07-28,2,EGC2,107605
2025-07-28,2,EGC2,109916
2025-07-28,1,EGC2,122650
2025-07-28,8,EGC2,101452
2025-07-29,7,EGC2,105508
2025-07-30,6,EGC2,122176
2025-07-31,4,EGC2,111189
2025-07-31,3,EGC2,121320
2025-08-01,6,EGC2,106341
2025-08-01,7,EGC2,118379
2025-08-01,3,EGC2,114876
2025-08-02,8,EGC2,107016
2025-08-02,4,EGC2,106380
2025-08-03,7,EGC2,109223
2025-08-03,6,EGC2,122265
2025-08-03,5,EGC2,113943
2025-08-04,1,EGC2,101289
2025-08-04,3,EGC2,116668
2025-08-04,7,EGC2,109051
2025-08-04,7,EGC2,107018
2025-08-05,7,EGC2,111903
2025-08-06,2,EGC2,119087
2025-08-07,4,EGC2,114711
2025-08-07,1,EGC2,115143
2025-08-08,3,EGC2,107675
2025-08-08,4,EGC2,112490
2025-08-08,1,EGC2,101386
2025-08-08,6,EGC2,113387
2025-08-09,7,EGC2,103451
2025-08-09,2,EGC2,109514
2025-08-10,5,EGC2,112487
2025-08-10,8,EGC2,123771
2025-08-10,5,EGC2,117563
2025-08-10,8,EGC2,103869
2025-08-11,3,EGC2,103213
2025-08-12,5,EGC2,115681
2025-08-12,1,EGC2,101076
2025-08-12,3,EGC2,120276
2025-08-12,2,EGC2,112016
2025-08-13,8,EGC2,111655
2025-08-13,6,EGC2,113262
2025-08-13,1,EGC2,104018
2025-08-14,7,EGC2,114957
2025-08-14,4,EGC2,112538
2025-08-14,5,EGC2,114353
2025-08-14,2,EGC2,109941
2025-08-15,5,EGC2,112598
2025-08-15,8,EGC2,121060
2025-08-16,7,EGC2,113162
2025-08-16,8,EGC2,121469
2025-08-16,7,EGC2,112788
2025-08-16,6,EGC2,109775
2025-08-17,4,EGC2,118673
2025-08-17,6,EGC2,100864
2025-08-17,3,EGC2,113938
2025-08-18,7,EGC2,106879
2025-08-18,6,EGC2,110675
2025-08-18,3,EGC2,115204
2025-08-18,4,EGC2,105483
2025-08-19,5,EGC2,116117
2025-08-19,2,EGC2,120904
2025-08-19,5,EGC2,102692
2025-08-19,4,EGC2,100974
2025-08-20,2,EGC2,114651
2025-08-20,4,EGC2,123511
2025-08-20,1,EGC2,121407
2025-08-20,8,EGC2,117438
2025-08-21,6,EGC2,101150
2025-08-21,8,EGC2,110640
2025-08-21,6,EGC2,101903
2025-08-22,2,EGC2,100362
2025-08-22,4,EGC2,117759
2025-08-23,1,EGC2,122648
2025-08-23,8,EGC2,120328
2025-08-23,2,EGC2,101153
2025-08-23,7,EGC2,102479
2025-08-24,1,EGC2,117029
2025-08-25,1,EGC2,102805
2025-08-25,5,EGC2,100375
2025-08-25,3,EGC2,102987
2025-08-25,1,EGC2,113027
2025-08-26,2,EGC2,110235
2025-08-26,1,EGC2,119686
2025-08-26,3,EGC2,112765
2025-08-26,1,EGC2,121188
2025-08-27,2,EGC2,115570
2025-08-27,7,EGC2,111012
2025-08-28,8,EGC2,117020
2025-08-28,5,EGC2,114062
2025-08-29,4,EGC2,122093
2025-08-29,7,EGC2,104321
2025-08-29,8,EGC2,120525
2025-08-30,4,EGC2,102417
2025-08-31,5,EGC2,102868
2025-08-31,5,EGC2,101353
2025-08-31,2,EGC2,103501
2025-08-31,7,EGC2,114676
2025-09-01,6,EGC2,102201
2025-09-01,7,EGC2,115920
2025-09-02,6,EGC2,124894
2025-09-02,8,EGC2,113424
2025-09-02,6,EGC2,111055
2025-09-02,8,EGC2,113058
2025-09-03,4,EGC2,112471
2025-09-03,3,EGC2,104597
2025-09-03,2,EGC2,119637
2025-09-03,8,EGC2,124867
2025-09-04,2,EGC2,123458
2025-09-05,7,EGC2,110802
2025-09-05,3,EGC2,101839
2025-09-05,6,EGC2,102074
2025-09-06,2,EGC2,103851
2025-09-07,1,EGC2,110789
2025-09-08,2,EGC2,103726
2025-09-09,1,EGC2,123071
2025-09-09,5,EGC2,113089
2025-09-09,2,EGC2,112261
2025-09-10,2,EGC2,101396
2025-09-10,8,EGC2,109619
2025-09-10,7,EGC2,110460
2025-09-11,1,EGC2,122623
2025-09-11,7,EGC2,107452
2025-09-12,5,EGC2,115715
2025-09-12,2,EGC2,123683
2025-09-12,3,EGC2,112688
2025-09-12,5,EGC2,108680
2025-09-13,8,EGC2,108704
2025-09-14,2,EGC2,107253
2025-09-14,6,EGC2,117338
2025-09-14,4,EGC2,104879
2025-09-14,5,EGC2,109320
2025-09-15,1,EGC2,101742
2025-09-15,4,EGC2,123537
2025-09-15,8,EGC2,124301
2025-09-15,8,EGC2,111731
2025-09-16,2,EGC2,116422
2025-09-16,7,EGC2,122917
2025-09-16,5,EGC2,105961
2025-09-17,2,EGC2,107855
2025-09-17,2,EGC2,107721
2025-09-18,1,EGC2,119291
2025-09-18,3,EGC2,108035
2025-09-19,2,EGC2,115585
2025-09-20,4,EGC2,117376
2025-09-20,1,EGC2,123649
2025-09-21,7,EGC2,105015
2025-09-21,2,EGC2,104915
2025-09-21,4,EGC2,112650
2025-09-21,4,EGC2,106588
2025-09-22,6,EGC2,104002
2025-09-22,1,EGC2,105832
2025-09-22,1,EGC2,115103
2025-09-23,8,EGC2,120369
2025-09-23,2,EGC2,104279
2025-09-24,3,EGC2,113741
2025-09-24,7,EGC2,120539
2025-09-24,8,EGC2,117062
2025-09-24,3,EGC2,114492
2025-09-25,2,EGC2,123309
2025-09-26,7,EGC2,106848
2025-09-27,3,EGC2,111318
2025-09-27,8,EGC2,117243
2025-09-27,2,EGC2,123686
2025-09-27,2,EGC2,111924
2025-09-28,6,EGC2,120189
2025-09-28,5,EGC2,106685
2025-09-28,1,EGC2,113260
2025-09-29,6,EGC2,124041
2025-09-29,8,EGC2,102884
2025-09-30,8,EGC2,104752
2025-09-30,5,EGC2,115325
2025-10-01,2,EGC2,109323
2025-10-02,8,EGC2,120666
2025-10-03,3,EGC2,123699
2025-10-03,4,EGC2,105839
2025-10-03,4,EGC2,100281
2025-10-03,4,EGC2,117462
2025-10-04,1,EGC2,104069
2025-10-04,2,EGC2,115493
2025-10-04,1,EGC2,117591
2025-10-05,3,EGC2,100045
2025-10-05,1,EGC2,119190
2025-10-06,6,EGC2,106038
2025-10-06,3,EGC2,116662
2025-10-06,8,EGC2,118698
2025-10-07,4,EGC2,114695
2025-10-07,8,EGC2,118142
2025-10-08,5,EGC2,109838
2025-10-08,2,EGC2,120705
2025-10-09,8,EGC2,108650
2025-10-09,7,EGC2,119722
2025-10-09,3,EGC2,118414
2025-10-10,5,EGC2,110116
2025-10-10,1,EGC2,114713
2025-10-10,7,EGC2,114891
2025-10-11,5,EGC2,113623
2025-10-11,6,EGC2,105172
2025-10-11,5,EGC2,114358
2025-10-12,1,EGC2,103560
2025-10-12,2,EGC2,104207
2025-10-13,6,EGC2,104543
2025-10-13,2,EGC2,120495
2025-10-13,7,EGC2,123199
2025-10-14,5,EGC2,105826
2025-10-14,3,EGC2,114531
2025-10-14,3,EGC2,118451
2025-10-14,5,EGC2,118754
2025-10-15,1,EGC2,100086
2025-10-15,8,EGC2,100470
2025-10-16,6,EGC2,102278
2025-10-16,1,EGC2,112702
2025-10-16,2,EGC2,103637
2025-10-17,2,EGC2,102059
2025-10-17,3,EGC2,115578
2025-10-17,5,EGC2,108477
2025-10-17,7,EGC2,119460
2025-10-18,7,EGC2,102355
2025-10-18,7,EGC2,120301
2025-10-19,4,EGC2,112928
2025-10-20,3,EGC2,116763
2025-10-21,3,EGC2,104385
2025-10-21,8,EGC2,114311
2025-10-21,8,EGC2,117667
2025-10-21,3,EGC2,119278
2025-10-22,3,EGC2,123561
2025-10-22,7,EGC2,101440
2025-10-22,8,EGC2,121181
2025-10-22,6,EGC2,121492
2025-10-23,7,EGC2,118296
2025-10-23,3,EGC2,119006
2025-10-23,8,EGC2,113073
2025-10-23,7,EGC2,107389
2025-10-24,4,EGC2,117768
2025-10-25,1,EGC2,117508
2025-10-25,4,EGC2,100109
2025-10-26,8,EGC2,107051
2025-10-27,8,EGC2,110248
2025-10-27,2,EGC2,101016
2025-10-27,5,EGC2,106186
2025-10-27,6,EGC2,123026
2025-10-28,3,EGC2,107264
2025-10-29,2,EGC2,117235
2025-10-29,3,EGC2,100309
2025-10-29,4,EGC2,101878
2025-10-29,7,EGC2,106762
2025-10-30,4,EGC2,111397
2025-10-30,2,EGC2,112949
2025-10-30,2,EGC2,115932
2025-10-31,1,EGC2,124800
2025-10-31,6,EGC2,119598
2025-10-31,7,EGC2,123131
2025-11-01,8,EGC2,111337
2025-11-02,8,EGC2,104057
2025-11-02,2,EGC2,114613
2025-11-02,5,EGC2,111234
2025-11-03,3,EGC2,104590
2025-11-03,2,EGC2,112977
2025-11-03,1,EGC2,118771
2025-11-04,5,EGC2,110323
2025-11-04,4,EGC2,113591
2025-11-04,6,EGC2,105352
2025-11-04,5,EGC2,119752
2025-11-05,6,EGC2,122197
2025-11-05,2,EGC2,100782
2025-11-05,4,EGC2,113764
2025-11-06,2,EGC2,111658
2025-11-06,2,EGC2,108625
2025-11-06,7,EGC2,121414
2025-11-07,1,EGC2,119237
2025-11-07,2,EGC2,110061
2025-11-07,1,EGC2,116458
2025-11-08,4,EGC2,124340
2025-11-08,2,EGC2,105684
2025-11-08,5,EGC2,124694
2025-11-09,7,EGC2,118556
2025-11-09,1,EGC2,117420
2025-11-09,6,EGC2,120416
2025-11-09,3,EGC2,100728
2025-11-10,6,EGC2,118834
2025-11-10,3,EGC2,102876
2025-11-11,4,EGC2,100905
2025-11-11,4,EGC2,117936
2025-11-12,6,EGC2,102744
2025-11-12,6,EGC2,112527
2025-11-12,5,EGC2,124413
2025-11-13,2,EGC2,113326
2025-11-14,3,EGC2,121572
2025-11-14,5,EGC2,124084
2025-11-15,1,EGC2,105403
2025-11-15,2,EGC2,103760
2025-11-15,3,EGC2,118618
2025-11-16,5,EGC2,118304
2025-11-17,2,EGC2,110875
2025-11-17,6,EGC2,113001
2025-11-17,3,EGC2,118050
2025-11-18,3,EGC2,112832
2025-11-18,4,EGC2,100958
2025-11-18,7,EGC2,121534
2025-11-19,7,EGC2,115428
2025-11-20,1,EGC2,106961
2025-11-20,6,EGC2,115622
2025-11-20,2,EGC2,114827
2025-11-20,1,EGC2,116666
2025-11-21,3,EGC2,116440
2025-11-21,2,EGC2,109864
2025-11-21,6,EGC2,117404
2025-11-21,6,EGC2,108291
2025-11-22,7,EGC2,103182
2025-11-22,5,EGC2,107906
2025-11-22,8,EGC2,107178
2025-11-22,5,EGC2,121502
2025-11-23,8,EGC2,110821
2025-11-23,8,EGC2,110582
2025-11-23,7,EGC2,121536
2025-11-24,2,EGC2,116735
2025-11-25,2,EGC2,107898
2025-11-25,5,EGC2,103878
2025-11-25,5,EGC2,122759
2025-11-26,7,EGC2,120371
2025-11-27,1,EGC2,117041
2025-11-28,3,EGC2,116722
2025-11-28,5,EGC2,116057
2025-11-29,2,EGC2,121691
2025-11-29,5,EGC2,112351
2025-11-29,5,EGC2,123465
2025-11-29,5,EGC2,116241
2025-11-30,4,EGC2,119401
2025-12-01,5,EGC2,107875
2025-12-01,5,EGC2,106122
2025-12-01,5,EGC2,122886
2025-12-01,4,EGC2,104451
2025-12-02,6,EGC2,119764
2025-12-02,8,EGC2,101613
2025-12-02,5,EGC2,105633
2025-12-02,7,EGC2,100032
2025-12-03,8,EGC2,114174
2025-12-03,7,EGC2,101640
2025-12-04,2,EGC2,117241
2025-12-04,8,EGC2,116967
2025-12-05,7,EGC2,110461
2025-12-05,6,EGC2,104911
2025-12-05,5,EGC2,123859
2025-12-06,4,EGC2,104007
2025-12-06,8,EGC2,121628
2025-12-06,3,EGC2,115387
2025-12-07,3,EGC2,109345
2025-12-07,2,EGC2,104647
2025-12-07,1,EGC2,109487
2025-12-08,8,EGC2,106032
2025-12-08,3,EGC2,112366
2025-12-09,1,EGC2,113263
2025-12-10,2,EGC2,111713
2025-12-10,4,EGC2,106747
2025-12-10,4,EGC2,109772
2025-12-10,2,EGC2,112024
2025-12-11,5,EGC2,111000
2025-12-11,5,EGC2,119010
2025-12-12,7,EGC2,105260
2025-12-12,4,EGC2,110837
2025-12-12,3,EGC2,117012
2025-12-12,4,EGC2,116791
2025-12-13,7,EGC2,102120
2025-12-13,5,EGC2,103879
2025-12-13,5,EGC2,102887
2025-12-14,3,EGC2,115712
2025-12-15,5,EGC2,102924
2025-12-15,3,EGC2,107295
2025-12-15,5,EGC2,124762
2025-12-15,4,EGC2,100557
2025-12-16,6,EGC2,121250
2025-12-16,2,EGC2,118426
2025-12-17,8,EGC2,106755
2025-12-17,4,EGC2,101079
2025-12-17,3,EGC2,117678
2025-12-18,8,EGC2,112306
2025-12-18,5,EGC2,111534
2025-12-19,8,EGC2,111008
2025-12-19,6,EGC2,119219
2025-12-19,7,EGC2,119527
2025-12-19,8,EGC2,121688
2025-12-20,3,EGC2,120812
2025-12-21,4,EGC2,108626
2025-12-22,1,EGC2,121078
2025-12-22,7,EGC2,100002
2025-12-23,5,EGC2,119488
2025-12-23,5,EGC2,106734
2025-12-24,2,EGC2,102865
2025-12-24,2,EGC2,117462
2025-12-24,8,EGC2,117418
2025-12-24,6,EGC2,124588
2025-12-25,4,EGC2,122612
2025-12-26,6,EGC2,118546
2025-12-26,1,EGC2,111000
2025-12-26,7,EGC2,122545
2025-12-27,2,EGC2,123034
2025-12-27,7,EGC2,110518
2025-12-28,2,EGC2,104495
2025-12-29,2,EGC2,113746
2025-12-29,2,EGC2,110486
2025-12-29,7,EGC2,111182
2025-12-29,1,EGC2,121148
2025-12-30,4,EGC2,120257
2025-12-31,8,EGC2,122664
2025-12-31,8,EGC2,120759
2025-04-01,5,DPCZ,100196
2025-04-01,6,DPCZ,108484
2025-04-01,2,DPCZ,101720
2025-04-02,8,DPCZ,100597
2025-04-02,2,DPCZ,104197
2025-04-02,7,DPCZ,120114
2025-04-03,8,DPCZ,109483
2025-04-03,6,DPCZ,113865
2025-04-04,8,DPCZ,118805
2025-04-04,1,DPCZ,118501
2025-04-04,1,DPCZ,122388
2025-04-05,6,DPCZ,114566
2025-04-05,7,DPCZ,110020
2025-04-05,5,DPCZ,103866
2025-04-06,1,DPCZ,108805
2025-04-06,3,DPCZ,122030
2025-04-06,2,DPCZ,112590
2025-04-07,5,DPCZ,101871
2025-04-07,7,DPCZ,112906
2025-04-08,1,DPCZ,100903
2025-04-08,3,DPCZ,122463
2025-04-08,1,DPCZ,108766
2025-04-08,7,DPCZ,104491
2025-04-09,5,DPCZ,107562
2025-04-09,5,DPCZ,112063
2025-04-10,4,DPCZ,105170
2025-04-10,1,DPCZ,106874
2025-04-11,2,DPCZ,108124
2025-04-11,2,DPCZ,104854
2025-04-11,8,DPCZ,123414
2025-04-12,7,DPCZ,108255
2025-04-12,5,DPCZ,106906
2025-04-12,4,DPCZ,124562
2025-04-13,2,DPCZ,107708
2025-04-13,3,DPCZ,117532
2025-04-13,8,DPCZ,117511
2025-04-14,7,DPCZ,106118
2025-04-14,6,DPCZ,101915
2025-04-14,5,DPCZ,113965
2025-04-14,7,DPCZ,111103
2025-04-15,2,DPCZ,108283
2025-04-15,3,DPCZ,108250
2025-04-15,5,DPCZ,113329
2025-04-15,6,DPCZ,114331
2025-04-16,8,DPCZ,113256
2025-04-16,5,DPCZ,101714
2025-04-16,8,DPCZ,112830
2025-04-16,6,DPCZ,107651
2025-04-17,3,DPCZ,121391
2025-04-17,6,DPCZ,100668
2025-04-17,7,DPCZ,119899
2025-04-18,3,DPCZ,112375
2025-04-18,7,DPCZ,109968
2025-04-18,5,DPCZ,102660
2025-04-19,5,DPCZ,122535
2025-04-20,4,DPCZ,106290
2025-04-20,7,DPCZ,119535
2025-04-21,6,DPCZ,119086
2025-04-21,8,DPCZ,122552
2025-04-21,6,DPCZ,103061
2025-04-22,3,DPCZ,106925
2025-04-23,7,DPCZ,113661
2025-04-23,6,DPCZ,124899
2025-04-24,7,DPCZ,111977
2025-04-24,4,DPCZ,107432
2025-04-24,1,DPCZ,102007
2025-04-24,5,DPCZ,122063
2025-04-25,3,DPCZ,119661
2025-04-26,8,DPCZ,105257
2025-04-26,1,DPCZ,111204
2025-04-26,2,DPCZ,124947
2025-04-26,7,DPCZ,103763
2025-04-27,8,DPCZ,103918
2025-04-27,5,DPCZ,116800
2025-04-28,3,DPCZ,101773
2025-04-28,4,DPCZ,123940
2025-04-28,3,DPCZ,119529
2025-04-28,7,DPCZ,104705
2025-04-29,3,DPCZ,117162
2025-04-29,1,DPCZ,123141
2025-04-29,4,DPCZ,109636
2025-04-29,2,DPCZ,102057
2025-04-30,8,DPCZ,102427
2025-04-30,1,DPCZ,106514
2025-04-30,7,DPCZ,118336
2025-04-30,8,DPCZ,110107
2025-05-01,8,DPCZ,102978
2025-05-01,7,DPCZ,118023
2025-05-01,3,DPCZ,114850
2025-05-02,6,DPCZ,116084
2025-05-03,2,DPCZ,102172
2025-05-03,7,DPCZ,107039
2025-05-03,7,DPCZ,111852
2025-05-04,2,DPCZ,107867
2025-05-04,5,DPCZ,102687
2025-05-05,8,DPCZ,103403
2025-05-05,8,DPCZ,112445
2025-05-06,4,DPCZ,122145
2025-05-06,4,DPCZ,103269
2025-05-06,6,DPCZ,121081
2025-05-06,3,DPCZ,101341
2025-05-07,2,DPCZ,109688
2025-05-08,6,DPCZ,106080
2025-05-09,8,DPCZ,105229
2025-05-09,1,DPCZ,101521
2025-05-10,8,DPCZ,103872
2025-05-10,3,DPCZ,104101
2025-05-11,1,DPCZ,103873
2025-05-11,5,DPCZ,123405
2025-05-11,4,DPCZ,112210
2025-05-12,7,DPCZ,104553
2025-05-13,5,DPCZ,123532
2025-05-13,5,DPCZ,114226
2025-05-14,2,DPCZ,121841
2025-05-15,8,DPCZ,124450
2025-05-15,4,DPCZ,117202
2025-05-15,6,DPCZ,117900
2025-05-15,8,DPCZ,106995
2025-05-16,8,DPCZ,114562
2025-05-17,3,DPCZ,124230
2025-05-17,3,DPCZ,118327
2025-11-01,7,2O8N,104154
2025-11-01,2,2O8N,122524
2025-11-01,1,2O8N,116673
2025-11-02,2,2O8N,102000
2025-11-03,5,2O8N,108633
2025-11-04,7,2O8N,108698
2025-11-04,5,2O8N,121629
2025-11-04,2,2O8N,123697
2025-11-04,5,2O8N,122208
2025-11-05,2,2O8N,100113
2025-11-05,4,2O8N,116659
2025-11-05,4,2O8N,118959
2025-11-06,4,2O8N,108929
2025-11-06,3,2O8N,106523
2025-11-06,5,2O8N,108528
2025-11-06,4,2O8N,107901
2025-11-07,8,2O8N,106533
2025-11-08,7,2O8N,122315
2025-11-09,6,2O8N,122477
2025-11-09,2,2O8N,100574
2025-11-09,1,2O8N,102143
2025-11-09,7,2O8N,102500
2025-11-10,2,2O8N,110541
2025-11-10,7,2O8N,121731
2025-11-10,1,2O8N,123336
2025-11-11,8,2O8N,108166
2025-11-11,4,2O8N,109600
2025-11-12,8,2O8N,101970
2025-11-12,8,2O8N,112336
2025-11-12,2,2O8N,123156
2025-11-12,3,2O8N,108793
2025-11-13,2,2O8N,107025
2025-11-14,4,2O8N,102874
2025-11-15,6,2O8N,111416
2025-11-15,7,2O8N,106051
2025-11-15,8,2O8N,119630
2025-11-15,2,2O8N,117387
2025-11-16,1,2O8N,102540
2025-11-16,4,2O8N,113378
2025-11-16,2,2O8N,110730
2025-11-17,4,2O8N,108115
2025-11-17,8,2O8N,101025
2025-11-17,3,2O8N,121998
2025-11-18,5,2O8N,111683
2025-11-18,8,2O8N,110063
2025-11-19,8,2O8N,101668
2025-11-19,3,2O8N,112317
2025-11-19,6,2O8N,102128
2025-11-20,1,2O8N,108735
2025-11-20,4,2O8N,124403
2025-11-20,3,2O8N,115446
2025-11-20,2,2O8N,123857
2025-11-21,4,2O8N,123589
2025-11-21,2,2O8N,119591
2025-11-21,7,2O8N,114514
2025-11-22,3,2O8N,118800
2025-11-22,1,2O8N,102624
2025-11-22,8,2O8N,101456
2025-11-22,4,2O8N,114756
2025-11-23,8,2O8N,119893
2025-11-23,1,2O8N,117850
2025-11-24,3,2O8N,108764
2025-11-24,2,2O8N,113299
2025-11-24,2,2O8N,120792
2025-11-25,5,2O8N,111751
2025-11-26,7,2O8N,112716
2025-11-26,4,2O8N,115866
2025-11-27,3,2O8N,115827
2025-11-28,4,2O8N,121343
2025-11-28,5,2O8N,102918
2025-11-28,4,2O8N,113431
2025-11-28,6,2O8N,119561
2025-11-29,3,2O8N,119705
2025-11-29,5,2O8N,101833
2025-11-29,8,2O8N,100342
2025-11-29,5,2O8N,116696
2025-11-30,2,2O8N,100606
2025-11-30,4,2O8N,114701
2025-11-30,4,2O8N,105090
2025-12-01,1,2O8N,100259
2025-12-01,2,2O8N,113415
2025-12-02,4,2O8N,107167
2025-12-03,2,2O8N,113214
2025-12-03,2,2O8N,104032
2025-12-04,1,2O8N,120141
2025-12-04,7,2O8N,102102
2025-12-05,1,2O8N,106571
2025-12-06,3,2O8N,104521
2025-12-07,3,2O8N,116968
2025-12-08,2,2O8N,118441
2025-12-08,1,2O8N,114694
2025-12-08,3,2O8N,114593
2025-12-08,2,2O8N,114742
2025-12-09,2,2O8N,106888
2025-12-09,3,2O8N,113631
2025-12-09,6,2O8N,115571
2025-12-09,2,2O8N,122975
2025-12-10,7,2O8N,104411
2025-12-10,1,2O8N,114214
2025-12-10,5,2O8N,106714
2025-12-10,5,2O8N,122413
2025-12-11,4,2O8N,114193
2025-12-12,8,2O8N,111969
2025-12-13,1,2O8N,121743
2025-12-13,2,2O8N,111264
2025-12-13,5,2O8N,124276
2025-12-13,1,2O8N,119210
2025-12-14,2,2O8N,109548
2025-12-14,6,2O8N,109691
2025-12-15,7,2O8N,101844
2025-12-15,4,2O8N,122054
2025-12-15,6,2O8N,114381
2025-12-16,7,2O8N,109720
2025-12-16,3,2O8N,124617
2025-12-17,6,2O8N,115262
2025-12-17,5,2O8N,106279
2025-12-17,6,2O8N,124112
2025-12-17,2,2O8N,121039
2025-12-18,5,2O8N,119668
2025-12-18,6,2O8N,111909
2025-12-19,6,2O8N,123458
2025-12-19,3,2O8N,105545
2025-12-19,3,2O8N,118840
2025-12-20,5,2O8N,121595
2025-12-20,1,2O8N,108092
2025-12-21,5,2O8N,116738
2025-12-21,1,2O8N,107223
2025-12-22,4,2O8N,112552
2025-12-23,7,2O8N,113702
2025-12-23,2,2O8N,100039
2025-12-24,8,2O8N,118160
2025-12-24,7,2O8N,119817
2025-12-24,5,2O8N,117255
2025-12-25,2,2O8N,108694
2025-12-25,7,2O8N,122382
2025-12-25,7,2O8N,114944
2025-12-26,4,2O8N,122226
2025-12-26,4,2O8N,124564
2025-12-26,7,2O8N,117214
2025-12-26,3,2O8N,124161
2025-12-27,1,2O8N,116457
2025-12-27,2,2O8N,115847
2025-12-27,4,2O8N,100403
2025-12-28,8,2O8N,121769
2025-12-28,3,2O8N,101292
2025-12-29,3,2O8N,122278
2025-12-29,6,2O8N,123184
2025-12-29,5,2O8N,120501
2025-12-30,4,2O8N,117587
2025-12-30,4,2O8N,118256
2025-12-30,6,2O8N,102322
2025-12-30,7,2O8N,124023
2025-12-31,2,2O8N,101954
2025-03-01,8,DI6S,119873
2025-03-01,8,DI6S,107098
2025-03-02,6,DI6S,109201
2025-03-02,3,DI6S,108287
2025-03-02,4,DI6S,112139
2025-03-02,7,DI6S,105257
2025-03-03,8,DI6S,106074
2025-03-03,7,DI6S,116399
2025-03-03,6,DI6S,102268
2025-03-04,2,DI6S,102166
2025-03-04,2,DI6S,109133
2025-03-04,7,DI6S,101176
2025-03-05,2,DI6S,107024
2025-03-05,8,DI6S,114430
2025-03-05,6,DI6S,124827
2025-03-05,3,DI6S,116726
2025-03-06,5,DI6S,105220
2025-03-06,6,DI6S,110906
2025-03-07,8,DI6S,111830
2025-03-07,7,DI6S,115286
2025-03-07,6,DI6S,120645
2025-03-07,3,DI6S,104775
2025-03-08,7,DI6S,118829
2025-03-08,5,DI6S,114074
2025-03-09,5,DI6S,101352
2025-03-09,8,DI6S,102445
2025-03-09,6,DI6S,122737
2025-03-10,8,DI6S,104024
2025-03-10,6,DI6S,121910
2025-03-10,3,DI6S,116091
2025-03-11,6,DI6S,111020
2025-03-11,4,DI6S,120329
2025-03-11,2,DI6S,108601
2025-03-12,2,DI6S,104735
2025-03-12,7,DI6S,119896
2025-03-12,8,DI6S,113843
2025-03-13,5,DI6S,109259
2025-03-13,6,DI6S,122868
2025-03-13,1,DI6S,120227
2025-03-13,8,DI6S,101353
2025-03-14,8,DI6S,107369
2025-03-14,6,DI6S,114193
2025-03-14,3,DI6S,113834
2025-03-15,3,DI6S,100305
